epoch,train_loss,val_loss,lr,grad_norm,time_sec,best_val,early_cnt,tail_lambda,adj_entropy_mean,adj_max_mean,adj_diag_mean,val_overall_rmse,val_overall_mae,val_overall_r2,val_overall_mape,val_step_1_rmse,val_step_1_mae,val_step_1_r2,val_step_1_mape,val_step_2_rmse,val_step_2_mae,val_step_2_r2,val_step_2_mape,val_step_3_rmse,val_step_3_mae,val_step_3_r2,val_step_3_mape,val_step_4_rmse,val_step_4_mae,val_step_4_r2,val_step_4_mape,val_step_5_rmse,val_step_5_mae,val_step_5_r2,val_step_5_mape,val_step_6_rmse,val_step_6_mae,val_step_6_r2,val_step_6_mape,val_step_7_rmse,val_step_7_mae,val_step_7_r2,val_step_7_mape,val_step_8_rmse,val_step_8_mae,val_step_8_r2,val_step_8_mape,val_step_9_rmse,val_step_9_mae,val_step_9_r2,val_step_9_mape,val_step_10_rmse,val_step_10_mae,val_step_10_r2,val_step_10_mape,val_step_11_rmse,val_step_11_mae,val_step_11_r2,val_step_11_mape,val_step_12_rmse,val_step_12_mae,val_step_12_r2,val_step_12_mape
1,0.03195897574740939,0.032849101167099146,4.8100946021620934e-05,0.11300879716873169,64.99629878997803,0.032849101167099146,0,1.0,0.26163387298583984,0.9472337365150452,0.9472337365150452,40.77469415983602,23.14251328192928,0.9785357536243449,0.06488193893778398,26.6907429298852,16.48950477479577,0.990803590516208,0.04915591541284952,30.681877532091125,18.401656534268742,0.9878473123397323,0.053684792708811525,33.71773945810813,19.865312016845934,0.9853231319850294,0.057160098309632396,36.314142139304494,21.17307762441697,0.982975468702147,0.06021573337647498,38.41615792185533,22.2037131294306,0.9809472747018354,0.06257890569565076,40.29312749275185,23.17220850729276,0.9790397307771953,0.06486761875975865,42.03439298114802,24.060254652690297,0.9771887413905495,0.06701463016306003,43.693456587392035,24.928894509813546,0.9753523066028885,0.06905956940501731,45.21497351907562,25.68847975078622,0.9736054614078666,0.07087525677745159,46.83562168841848,26.526906214903306,0.9716791944064984,0.0729364049665599,48.424605331374316,27.3046923656367,0.9697247456151467,0.07480928440676188,49.83444337526357,27.89671281933248,0.9679359262129694,0.0762280218578391
2,0.031925002235646656,0.033466004419560526,9.754979524385194e-05,0.17777878046035767,59.390403270721436,0.032849101167099146,1,1.0,0.26340094208717346,0.946766197681427,0.946766197681427,41.11145509753229,23.4433760153546,0.9781797401961605,0.06548512868747672,27.09176870171308,16.76187622214481,0.9905251641630972,0.0496662815426026,31.121546652692818,18.690948124646237,0.9874965225255936,0.05420050461527934,34.18962821146284,20.17626444939394,0.9849094439018944,0.057661257664864275,36.78273684804714,21.487919416456876,0.9825332676204851,0.060801506529412866,38.96633477485835,22.615797482575765,0.9803976398286048,0.06343741559397237,40.94468957289734,23.672692666038845,0.978356371732792,0.0659760884392007,42.482742542489234,24.413748687836534,0.9766995247664516,0.067687228938322,44.0681408097715,25.244303916794962,0.9749277716993331,0.06969058484067601,45.73584321417722,26.14815577235141,0.9729938364392857,0.07194803904758104,46.84025694303122,26.61351821816621,0.9716735883897086,0.07301687924233434,48.37250433236203,27.39127564039435,0.9697898580688487,0.07500473521664056,49.90286907233827,28.10524876768804,0.9678478139475185,0.07673396819544677
3,0.03210327976905718,0.03261481965070262,0.00016508623728739134,0.18229831755161285,59.47962427139282,0.03261481965070262,0,1.0,0.26459768414497375,0.9464747905731201,0.9464747905731201,40.405987496687295,22.93255227349602,0.9789221810129543,0.06418507709311208,26.11076833243069,16.173113476754892,0.991198913714979,0.047948115262955275,30.106278400071652,18.057355404101802,0.9882990097193328,0.0523824536202426,33.17965161867373,19.57693583560904,0.985787838591007,0.05608934201673642,35.68929799244708,20.80201120653253,0.9835562980315347,0.05893206334095016,37.96516211517717,21.970689435506955,0.9813919970082158,0.06175241641847094,39.8829858979236,22.9708550507276,0.9794642659877727,0.06414172836671937,41.581114961404374,23.80344991760347,0.9776780593770643,0.06612644888399268,43.35724593087376,24.760284718636047,0.9757301633937806,0.06856545707111093,45.07276034403074,25.672841352932586,0.9737712360496442,0.07089501741139223,46.6715866138866,26.48662336939388,0.9718772261611504,0.07295759167247892,48.00116397445899,27.040368898269953,0.9702519050775363,0.07415894214323467,49.743350948386116,27.877384292648422,0.9680530389822851,0.07627447146997421
4,0.032360814861589815,0.03325668117944516,0.0002325995537533882,0.1572050005197525,59.544859647750854,0.03261481965070262,1,1.0,0.2650318741798401,0.9463373422622681,0.9463373422622681,40.40502850506849,23.239707978876346,0.9789231815187274,0.06589731635107232,26.721899744051786,16.83581904271038,0.9907821075578982,0.051001015493663565,30.539065617167083,18.610611311162153,0.9879601808857218,0.05505827537117728,33.55732933903809,20.050934728096827,0.9854624484350678,0.058444280546087385,35.72721145984111,20.978373765440057,0.9835213425160825,0.060357230835779374,37.940607152378874,22.140973203185037,0.9814160596505783,0.06311687775357819,39.86055275570285,23.158229177109337,0.9794873611232439,0.06551225024395868,41.714868757907595,24.20100123381242,0.9775342226251584,0.06813605513704833,43.31036330445307,25.031582975239765,0.9757826214539262,0.070110372435625,44.691151462672394,25.711995774296817,0.9742134879999765,0.07172955894428898,46.42027605576497,26.667229347066094,0.9721792738235077,0.07411097271186488,47.88741051715787,27.36281820861078,0.9703927324539752,0.07570576211071456,49.519188862834206,28.128174151746915,0.9683403200574233,0.07748809347672585
5,0.03254550693147793,0.03482089965951209,0.00028198522764789257,0.13501891493797302,59.45114803314209,0.03261481965070262,2,1.0,0.26432955265045166,0.9465113282203674,0.9465113282203674,41.685405797367494,24.38392984738776,0.9775662287331278,0.0678860548371125,29.33582863929572,18.54364747451073,0.9888905209076867,0.054508717968924765,32.68967421143121,20.110609547136654,0.9862047474133198,0.05796719762097037,35.711478783377075,21.66191060341304,0.9835361213457547,0.06169336420152773,37.90391732725335,22.698706637038974,0.9814522267390111,0.06381646575884452,39.89645692842342,23.707569806643516,0.9794506585678167,0.06612348409207688,41.54526824300874,24.549507449175696,0.9777167755162364,0.0680803386235858,43.012773073288514,25.27763629465909,0.9761144869894808,0.06975537006421517,44.163363309757415,25.820225217966843,0.9748193024239243,0.07105819684913271,45.68497460472138,26.635427413491367,0.9730538769642316,0.07310552280180836,46.87412390353326,27.174765714957946,0.9716326118307271,0.0744085664468381,48.315246780216995,27.89068201005073,0.9698613340058755,0.0762283180365021,49.74062448243695,28.53755191852541,0.9680565409544146,0.07788964710303181
6,0.03304221620101754,0.03224178860146625,0.00029999999849140985,0.29418671131134033,59.43047213554382,0.03224178860146625,0,1.0,0.2606392502784729,0.9474863409996033,0.9474863409996033,40.422844168757585,22.97220224357411,0.9789045907488619,0.06338653634560051,26.5807029340167,16.504229335710054,0.9908792637033317,0.0481980255194473,30.67157881752929,18.441050992137296,0.9878554693409497,0.052649465622550885,33.261147023490224,19.567075360208403,0.9857179374196576,0.05535538131541366,35.8677776162177,20.86516128202039,0.9833914192340834,0.058327215801596985,38.22885420627984,22.121775298384613,0.9811326105968803,0.0611642051282792,40.06616796254506,23.058136063924124,0.9792751920270132,0.06343727488188484,41.80830617715677,23.949225960049144,0.9774334674140943,0.06552024057549431,43.474961437145005,24.84235628035354,0.9755981986274868,0.06771749105038696,44.890701304037144,25.554092733515926,0.9739826958993251,0.06952238291932081,46.12151091815724,26.108712847066418,0.9725362348686951,0.07095723249454274,47.790465626209496,26.96219290226707,0.9705124870180011,0.07300390871429892,49.367389840732876,27.693644731457375,0.9685341254249537,0.07478853444961463
7,0.03269724371593173,0.032708698847130235,0.00029974523966471,0.19069893658161163,59.32517194747925,0.03224178860146625,1,1.0,0.26326560974121094,0.9468048810958862,0.9468048810958862,40.67352477951408,23.246642242882672,0.9786421348285378,0.0640722521857185,27.417636202220084,17.075205717804437,0.9902958613060387,0.050191916509724925,31.11339130915147,18.76545821837746,0.987503074693123,0.05387040152714659,34.009598306535956,20.175357564731062,0.9850679480342102,0.05716640300894746,36.37716390532973,21.318512167657996,0.9829163266177318,0.05967291477321118,38.4288358756495,22.351864711424277,0.9809346972114416,0.06196318955342333,40.14514303892294,23.160976248011124,0.9791934094916931,0.0637040613800489,41.892279341555366,24.109779921195244,0.9773427253397176,0.0658980726864345,43.415570875742524,24.88530846696465,0.9756648230358118,0.06766011203180208,44.89073987966413,25.637254228463345,0.9739826511847529,0.0694808469267696,46.44434175984388,26.425415590596376,0.9721504200995906,0.07133704295647018,47.93465700878489,27.14728167958636,0.9703342816184878,0.0730446383233001,49.540134783359676,27.90847764704896,0.968313531194162,0.07488012114382829
8,0.03271933337446393,0.03268466150278554,0.00029898429790024134,0.12850874662399292,59.301767110824585,0.03224178860146625,2,1.0,0.2637150287628174,0.9466885924339294,0.9466885924339294,39.85046672881017,23.032054042324667,0.979497772667135,0.06480404957785553,26.638862585088532,16.742713640240055,0.9908393069591832,0.04959228597900123,30.358018704360937,18.493309989337178,0.9881025107696656,0.053694930179541925,33.455925688404186,20.092250362660184,0.9855501749327912,0.057676431816659185,35.632243873446534,21.103110023808796,0.9836088309239011,0.05999498603643931,37.57641049914038,22.0730018432162,0.9817711264215788,0.06234823372527918,39.45345802287879,23.085943037804586,0.9799042115936647,0.06484209504691593,41.12791295647417,23.953040768594562,0.9781619914729855,0.06691069758125479,42.745114005489896,24.84246720998007,0.9764106249001488,0.06924127395572353,43.952772446982266,25.372658067776456,0.9750585290975086,0.07047213537884879,45.56001458265617,26.23850293135973,0.9732008676858256,0.07270906598721773,46.9750931505088,26.908948257469426,0.9715101002389178,0.0744097734220443,48.32463448689358,27.47988256871322,0.9698493533248589,0.07575957700017207
9,0.032534770585778285,0.032890632967738545,0.00029771974798406444,0.1395987570285797,59.147425413131714,0.03224178860146625,3,1.0,0.2650817334651947,0.9463162422180176,0.9463162422180176,40.65137291069965,23.198913522094347,0.9786653926009651,0.0642601841196244,26.810038907977248,16.61230987000642,0.9907211989219025,0.049135395865501134,30.837228580390494,18.53058254362071,0.9877239357741855,0.05353328377482759,33.76307310597135,19.934449229346853,0.9852836392275653,0.056789780005412405,36.14884391344742,21.092894878872908,0.9831301037755017,0.0594242737025738,38.51132436249694,22.362361563364683,0.980852761038845,0.062249550417034186,40.35589858121047,23.331474422363918,0.9789743735397014,0.06449187576161182,42.16205098698168,24.306957101582608,0.9770499758942606,0.06672750984297626,43.59745977251957,25.02910792594398,0.9754604921767357,0.0684012887813417,45.0011145237572,25.732626658170748,0.9738545541228528,0.07001920699305919,46.72370984686464,26.655087112231897,0.9718143755689104,0.07227030843394873,47.852623134294596,27.099300600989746,0.970435732701353,0.07332228652132931,49.25470889973583,27.7010391774223,0.9686776030506252,0.07476028370055833
10,0.03250236111897521,0.03293648378594833,0.0002959558687528118,0.19053566455841064,59.35301947593689,0.03224178860146625,4,1.0,0.2651956379413605,0.9462494254112244,0.9462494254112244,39.64351659228516,23.135265649061903,0.9797101627316855,0.06562655252544088,25.916462105560548,16.434960943291916,0.9913294148839895,0.04950106976207463,29.49008188492529,18.099940631539358,0.9887730851483881,0.053392029089928114,32.39908209551425,19.5140025532373,0.9864486706515103,0.05676048142428878,35.06019885864009,20.96109143595559,0.9841308985701677,0.06028819181430997,37.251036321805536,22.112457921177853,0.9820854473219454,0.06297066555593844,39.19571467715998,23.160111584924003,0.9801659193059272,0.06552239960990285,40.968343497397456,24.1527253562686,0.9783311184220671,0.06804328847707007,42.571593012600985,25.045323843793355,0.9766017552194902,0.07021194065140446,44.07215160870759,25.849183597759282,0.9749228591375598,0.07221256540918085,45.575556130442344,26.627809639478375,0.9731825809913163,0.07419137322549264,47.21695436876711,27.471203922924126,0.9712159724251064,0.07629291678329378,48.74042925220336,28.195693431956972,0.969328276885069,0.07813492190007125
11,0.03241434224949377,0.034336534255713806,0.0002936986286154592,0.1857323795557022,59.24375939369202,0.03224178860146625,5,1.0,0.2667422294616699,0.9458734393119812,0.9458734393119812,41.558568952680325,24.082002005351185,0.9777025402211409,0.06676492780063212,28.60475118533208,18.026768192118546,0.9894373394130087,0.052536720620875686,32.17609905272609,19.70274643081108,0.9866348064528212,0.05653279374277285,35.103584582422265,21.098603402957885,0.9840918594001792,0.05974099414451005,37.51111361851625,22.261557231513432,0.9818346612525555,0.0623430027987922,39.21302009129346,23.047593990507973,0.9801486597316733,0.06422648182688383,41.25378584717345,24.16336349004966,0.9780283576926421,0.06687453562256765,43.137562776455646,25.185777863518236,0.9759756914803447,0.06927194935659088,44.70481016568981,26.005575538401555,0.9741980822267321,0.07122387129770798,45.80641987475262,26.481148907653854,0.9729104237232156,0.07239205055932917,46.804855921949496,26.8648171736225,0.9717163893911129,0.0734149782405437,48.39964656308218,27.68295860308235,0.9697559462133425,0.07536812982376125,50.02328805066003,28.464253307481457,0.9676924559553305,0.07725631639730066
12,0.03252547666339613,0.03371579731431078,0.0002909556653581189,0.1236613467335701,59.4428927898407,0.03224178860146625,6,1.0,0.2667867839336395,0.945848822593689,0.945848822593689,41.595002154506645,23.681443814171345,0.9776634280013229,0.0673619182879186,27.55912795952408,17.1837656918639,0.9901954442948969,0.05180836710509519,31.610221620618827,19.09235439393594,0.9871007769259369,0.05638883682161422,34.545518054622356,20.465344821511113,0.9845936447621001,0.0596740941489427,36.973148047452604,21.588294507467396,0.9823519613800495,0.06236267150833263,39.18518426532185,22.695392949695513,0.9801768331457359,0.0648651832303199,41.07470773392808,23.621744858822098,0.9782186966033629,0.06709702722920194,42.8793197039815,24.57852506580763,0.9762624735972874,0.06950078880350549,44.5871724557016,25.474989323073814,0.9743336955955386,0.07170956167517874,46.17924601910349,26.299941944984745,0.9724676559238716,0.07365261556493682,47.57277100247919,26.94785860702308,0.9707806923123504,0.07526140919744173,49.212207969211654,27.77647929861978,0.9687319122134216,0.07727916251931685,50.754496320419676,28.45387072059504,0.9667410510719507,0.0787462719526597
13,0.03230787936779784,0.03290058540947297,0.0002877362603001891,0.1757672280073166,59.379064083099365,0.03224178860146625,7,1.0,0.2676871120929718,0.9456031322479248,0.9456031322479248,39.9397977043097,22.769262996369616,0.9794057518254663,0.06305728038264743,26.724188118720356,16.51811763701318,0.9907805287109619,0.04823442518845424,30.57573815183642,18.348666695388008,0.9879312477288731,0.05251224372807188,33.380444291426016,19.658122764688446,0.9856153031622067,0.05554210242055679,35.922055044985136,20.93271574277476,0.983341114854977,0.05853168483909131,38.056155654804456,22.03475731309037,0.9813026921258785,0.06115894080847484,39.75769681286546,22.86571115252497,0.9795930859337516,0.06310615632217403,41.33009268554758,23.66983970109025,0.9779467578457884,0.06505748439356153,42.76806934124604,24.41409637977356,0.9763852817731388,0.0668846765219416,44.115864460985826,25.129092228326183,0.9748730890699615,0.06868361425302881,45.44532494910404,25.84811411377905,0.9733356224298881,0.0705377359318051,46.87458226982971,26.62093410322145,0.9716318873909033,0.0725303886832974,48.10174022418089,27.192152083925674,0.9701268477130511,0.07391072138570973
14,0.032444569672934895,0.033581209880318125,0.00028405130688930727,0.18628720939159393,64.07224869728088,0.03224178860146625,8,1.0,0.26795443892478943,0.9455341100692749,0.9455341100692749,40.921995785208075,23.72609781748927,0.9783803911174972,0.0656356945867722,27.84566481695218,17.50538157082384,0.9899905052045744,0.05107931150630256,31.44975996706748,19.197042987606565,0.9872314041129973,0.054985298564614093,34.43390295343685,20.69095831133378,0.9846930384923105,0.05856208895802788,36.547757576991785,21.675146860857357,0.982755720356342,0.06074172046788963,38.663355258080635,22.79396321511333,0.9807012877905187,0.06330132626459449,40.529061520650984,23.784010193912106,0.9787935488928525,0.06567704272226796,42.317113866834354,24.733816416363712,0.9768808550472122,0.06792476177473807,43.65709514991996,25.374999287298305,0.9753933128640287,0.06941657037890465,45.286997329082695,26.27014915800232,0.9735213056876398,0.07166994567696695,46.442854363328266,26.781206441416,0.9721522038563729,0.07287358914998397,48.07570586394058,27.61419733203137,0.9701594406119963,0.07487127326684132,49.56145766140727,28.29348994498397,0.9682862485830946,0.07652821048134484
15,0.03224096395438764,0.03638442854086558,0.0002799132738413714,0.21226376295089722,59.28503704071045,0.03224178860146625,9,1.0,0.2702566385269165,0.9449741840362549,0.9449741840362549,43.42813289120163,25.403415530534698,0.975651257516448,0.07088993626844713,30.867579434186702,19.223555346871954,0.9877000845916133,0.055672632721966986,34.757935005222215,21.228892481787298,0.984403885839003,0.060613304585328175,37.363948072750894,22.537470845306167,0.9819772106179839,0.0638277353211274,39.66321753033272,23.690981608119085,0.9796904888741301,0.06649823567138048,41.545686384514006,24.668949764859033,0.9777166169074154,0.06883089163401587,43.35461647678112,25.661118181010853,0.9757335862555531,0.07141116344560645,44.885572958237205,26.466619706237363,0.9739892284743317,0.07349166493150987,46.095835113365375,27.04322407349384,0.9725674075359766,0.07492429058261843,47.58794918380491,27.81570406647624,0.9707622807812323,0.07687609909147493,48.593867612737675,28.22545129271884,0.9695129111492589,0.07801243838373419,49.89769460556037,28.799126802562256,0.9678547666661201,0.0793827606732249,51.391586689054435,29.48099025223591,0.965900851931887,0.08114075190339175
16,0.03236591397989087,0.03245577327541861,0.0002753361629503521,0.11341078579425812,59.19691586494446,0.03224178860146625,10,1.0,0.2690790891647339,0.9452812075614929,0.9452812075614929,39.78174181576392,22.78751991235047,0.9795684267364557,0.06346096215444859,26.42487679961833,16.317630683874885,0.9909858886585601,0.04820514172732894,30.32631335149461,18.177066001982194,0.9881273488277901,0.052542075917643795,33.15950265244687,19.53313034843945,0.9858050945534674,0.05575236125408868,35.525892786378996,20.738818647717675,0.9837065299166958,0.058528974470074956,37.59466925042295,21.806089504544712,0.9817534069359398,0.06098406011608345,39.338371988985436,22.765349575438005,0.9800212797319063,0.06325568259415612,40.78137278498094,23.4779783970105,0.9785284513340679,0.06491530396719455,42.484657054736424,24.488961887674908,0.9766972213131342,0.06745276704203167,44.14797503542869,25.453558100729133,0.974836497553935,0.06984440635985799,45.4325876265628,26.091321644199947,0.9733505672094475,0.07139575712351898,46.93341372960773,26.85931218745084,0.9715606340709999,0.07322688420528346,48.649597366477174,27.74226858680792,0.9694424890307838,0.07543110677649358
17,0.03222325480565792,0.03406591786473405,0.0002703354617106544,0.21549026668071747,59.48209285736084,0.03224178860146625,11,1.0,0.27101925015449524,0.9447786808013916,0.9447786808013916,41.00159821534633,23.824296598620524,0.9782961993662576,0.06835793863432646,27.50085357481762,17.350639676414975,0.9902368643558705,0.052975987150344246,31.338479327165597,19.180450538608735,0.9873216040825642,0.05738849812234469,34.22742129156906,20.576056253960726,0.984876063380416,0.06062275756333544,36.79681662519325,21.9042078337744,0.982519893152524,0.06387630319911351,38.979179950337894,23.05194108449151,0.9803847139396468,0.06661546822080389,40.46164708067187,23.72240222871275,0.9788640381656937,0.0679266130780171,42.29688496542651,24.74116487679484,0.9769029531101261,0.07039036171940805,43.812608398897204,25.539438305337807,0.9752176950665364,0.0723143624810075,45.350766254892235,26.37950005949453,0.9734466835311932,0.0744332708148223,46.60950289040549,26.962112695284294,0.9719519956462587,0.0757288346775876,48.18145182032198,27.79030442102832,0.9700280233471191,0.07786005538213386,49.94157383147341,28.694565668764763,0.9677979200141239,0.0801656623277732
18,0.03225647339188471,0.03349416816205371,0.00026492809091233874,0.1270054280757904,59.72973966598511,0.03224178860146625,12,1.0,0.2705095112323761,0.9448695182800293,0.9448695182800293,40.87285009857483,23.318005315632547,0.978432288513335,0.06573866335213827,27.108884823976446,16.811898465371712,0.9905131882984496,0.05046666326877887,31.17272250807332,18.763744678510495,0.9874553676135946,0.05504384376417201,34.03531639553828,20.06268966806384,0.9850453562330621,0.05800794880298782,36.62908422790605,21.34453649431111,0.9826788904796536,0.06103278508596175,38.701618795744665,22.39844417853855,0.9806630706002631,0.06349802980511852,40.50053748859124,23.308753814965623,0.9788233882530027,0.06559644578954699,42.25630073395575,24.245441188926073,0.9769472554831186,0.06779562083746524,43.907081327667825,25.17201376528677,0.9751107038950335,0.0701127832045951,45.34193960581483,25.922211860319983,0.9734570187037695,0.07186877052534807,46.741827864571334,26.648544945850354,0.9717925122941493,0.07368225532988674,48.087180706186516,27.301578154153525,0.9701451940577455,0.07527471286913259,49.35527360016001,27.837426631763652,0.968549568871429,0.07648699605576409
19,0.032230817949081336,0.033656386202018634,0.00025913234738652376,0.1447715163230896,59.43565773963928,0.03224178860146625,13,1.0,0.27101781964302063,0.9447693228721619,0.9447693228721619,41.346113894536394,23.76230363122405,0.9779299349314354,0.06717009798381054,27.541740340085042,17.183541698295567,0.9902078121829245,0.051618232272786654,31.433055611165805,19.042605768702327,0.987244964440714,0.056030901747638445,34.25461567906194,20.365911101696835,0.9848520212782079,0.059243892931813244,36.89439371854163,21.732701517029998,0.9824270634085481,0.062448625375950376,39.141272972426535,22.923946918371215,0.9802212363138596,0.06525597402611755,40.82252701565429,23.74222519686077,0.9784853309030751,0.06703936668245801,42.50932394291143,24.620290253863036,0.9766703574862197,0.0691883195821268,44.40216158323843,25.691818876579852,0.9745462541973497,0.07177176003795827,45.70763050410663,26.294651726924908,0.9730271443225664,0.07308811683631569,47.244955702615286,27.07202687882961,0.9711819947354156,0.07495858776461399,48.883315648015994,27.901242098830572,0.969148453970749,0.07696113453026872,50.44886014528378,28.57793625412866,0.9671404060920972,0.0784392150599987
