ds,Commercial_5min_true,Commercial_5min_pred,Commercial_5min_mask,Office_5min_true,Office_5min_pred,Office_5min_mask,Public_5min_true,Public_5min_pred,Public_5min_mask,Residential_5min_true,Residential_5min_pred,Residential_5min_mask
2018-07-02 00:00:00,946.0445556640625,774.83935546875,0.0,282.6000061035156,272.06427001953125,1.0,123.25517272949219,527.8997192382812,0.0,465.25457763671875,334.6810302734375,0.0
2018-07-02 00:05:00,987.1817626953125,763.5675048828125,0.0,287.760009765625,272.8859558105469,1.0,173.02154541015625,516.51904296875,0.0,484.45989990234375,328.0489501953125,0.0
2018-07-02 00:10:00,886.0927124023438,751.692626953125,0.0,275.2799987792969,275.5435791015625,1.0,177.16236877441406,504.18536376953125,0.0,503.3631896972656,321.3070068359375,0.0
2018-07-02 00:15:00,804.7570190429688,739.1202392578125,0.0,285.1199951171875,273.9703369140625,1.0,155.00128173828125,490.8509521484375,0.0,475.12261962890625,314.41357421875,0.0
2018-07-02 00:20:00,807.8306274414062,725.3688354492188,0.0,289.8000183105469,275.2974853515625,1.0,168.41079711914062,476.6761779785156,0.0,472.42901611328125,307.46942138671875,0.0
2018-07-02 00:25:00,726.870849609375,710.0853881835938,0.0,294.1199951171875,278.0920104980469,1.0,131.94619750976562,461.73309326171875,0.0,433.08404541015625,300.49310302734375,0.0
2018-07-02 00:30:00,814.2890625,693.8175659179688,0.0,271.55999755859375,281.4385986328125,1.0,167.69363403320312,446.140625,0.0,410.4919738769531,293.5417785644531,0.0
2018-07-02 00:35:00,876.3726196289062,676.1110229492188,0.0,282.8399963378906,277.1081237792969,1.0,181.82479858398438,429.9803466796875,0.0,481.2689514160156,286.63983154296875,0.0
2018-07-02 00:40:00,771.232666015625,656.6986694335938,0.0,277.44000244140625,276.71734619140625,1.0,135.94680786132812,413.41839599609375,0.0,428.46343994140625,279.84869384765625,0.0
2018-07-02 00:45:00,689.2071533203125,635.1234130859375,0.0,287.2799987792969,275.7231750488281,1.0,149.08819580078125,396.57550048828125,0.0,425.591552734375,273.1942443847656,0.0
2018-07-02 00:50:00,823.0759887695312,612.255615234375,0.0,276.96002197265625,278.0555419921875,1.0,108.51304626464844,379.69671630859375,0.0,414.991455078125,266.7483825683594,0.0
2018-07-02 00:55:00,603.812744140625,593.0322875976562,0.0,284.1600036621094,277.17657470703125,1.0,169.24771118164062,362.85986328125,0.0,412.76739501953125,260.53875732421875,0.0
2018-07-02 01:00:00,789.13916015625,585.30078125,0.0,277.32000732421875,278.40240478515625,1.0,211.31500244140625,346.2908630371094,0.0,399.84710693359375,254.60633850097656,0.0
2018-07-02 01:05:00,677.8008422851562,590.1048583984375,0.0,275.1600036621094,277.67236328125,1.0,127.29670715332031,330.0881652832031,0.0,398.6207275390625,248.9737548828125,0.0
2018-07-02 01:10:00,853.4327392578125,594.4793090820312,0.0,284.8800048828125,276.3493957519531,1.0,146.06607055664062,314.40472412109375,0.0,428.9012451171875,243.66360473632812,0.0
2018-07-02 01:15:00,658.9375,581.2703857421875,0.0,285.1199951171875,278.3470458984375,1.0,143.5128173828125,299.4025573730469,0.0,381.6578369140625,238.71241760253906,0.0
2018-07-02 01:20:00,693.4424438476562,544.4693603515625,0.0,270.1199951171875,280.1950378417969,1.0,168.07882690429688,285.1517639160156,0.0,401.94891357421875,234.11209106445312,0.0
2018-07-02 01:25:00,650.421875,522.9860229492188,0.0,274.44000244140625,277.1373291015625,1.0,185.4777374267578,271.6746520996094,0.0,395.55535888671875,229.84494018554688,0.0
2018-07-02 01:30:00,728.5061645507812,532.05224609375,0.0,274.32000732421875,275.8223571777344,1.0,83.29913330078125,259.1170959472656,0.0,409.5009765625,225.93714904785156,0.0
2018-07-02 01:35:00,684.7879638671875,529.022705078125,0.0,284.3999938964844,275.31878662109375,1.0,79.70376586914062,247.48341369628906,0.0,396.6513977050781,222.37371826171875,0.0
2018-07-02 01:40:00,577.9280395507812,520.8530883789062,0.0,266.0400085449219,278.102294921875,1.0,173.04891967773438,236.8335723876953,0.0,352.584716796875,219.17782592773438,0.0
2018-07-02 01:45:00,778.05029296875,514.8110961914062,0.0,270.239990234375,275.2522277832031,1.0,181.23248291015625,227.0699920654297,0.0,320.5397033691406,216.2509765625,0.0
2018-07-02 01:50:00,622.9776611328125,507.18572998046875,0.0,273.3600158691406,273.7243347167969,1.0,135.86817932128906,218.23670959472656,0.0,374.12579345703125,213.650390625,0.0
2018-07-02 01:55:00,542.2103881835938,499.6640930175781,0.0,274.9200134277344,273.79058837890625,1.0,117.94126892089844,210.3173828125,0.0,414.0390930175781,211.32989501953125,0.0
2018-07-02 02:00:00,605.321533203125,492.7781982421875,0.0,279.4800109863281,274.4856872558594,1.0,83.24461364746094,203.24107360839844,0.0,370.10272216796875,209.28269958496094,0.0
2018-07-02 02:05:00,687.5369873046875,486.5620422363281,0.0,260.4000244140625,276.37408447265625,1.0,151.0718231201172,196.95425415039062,0.0,319.3816223144531,207.47720336914062,0.0
2018-07-02 02:10:00,693.34521484375,480.97216796875,0.0,272.0400085449219,271.9427795410156,1.0,135.79571533203125,191.3502655029297,0.0,385.5162658691406,205.86508178710938,0.0
2018-07-02 02:15:00,718.052734375,476.0872497558594,0.0,271.55999755859375,271.6246643066406,1.0,98.16244506835938,186.46527099609375,0.0,356.27008056640625,204.48414611816406,0.0
2018-07-02 02:20:00,631.6900634765625,471.8101806640625,0.0,271.20001220703125,271.77294921875,1.0,109.8895263671875,182.22000122070312,0.0,368.6830749511719,203.29730224609375,0.0
2018-07-02 02:25:00,658.331298828125,468.0908203125,0.0,258.3600158691406,271.65545654296875,1.0,0.0,178.5416717529297,0.0,368.9382019042969,202.2688446044922,0.0
