ds,Commercial_5min_true,Commercial_5min_pred,Commercial_5min_mask,Office_5min_true,Office_5min_pred,Office_5min_mask,Public_5min_true,Public_5min_pred,Public_5min_mask,Residential_5min_true,Residential_5min_pred,Residential_5min_mask
2018-07-02 00:00:00,946.0445556640625,825.1996459960938,0.0,282.6000061035156,266.13299560546875,1.0,123.25517272949219,381.83953857421875,0.0,465.25457763671875,358.55487060546875,0.0
2018-07-02 00:05:00,987.1817626953125,812.5551147460938,0.0,287.760009765625,267.31488037109375,1.0,173.02154541015625,371.5621643066406,0.0,484.45989990234375,353.3496398925781,0.0
2018-07-02 00:10:00,886.0927124023438,798.9425048828125,0.0,275.2799987792969,270.55804443359375,1.0,177.16236877441406,360.307373046875,0.0,503.3631896972656,347.6685791015625,0.0
2018-07-02 00:15:00,804.7570190429688,784.4852294921875,0.0,285.1199951171875,269.05938720703125,1.0,155.00128173828125,348.4688415527344,0.0,475.12261962890625,341.56341552734375,0.0
2018-07-02 00:20:00,807.8306274414062,769.4349365234375,0.0,289.8000183105469,270.9454345703125,1.0,168.41079711914062,336.19140625,0.0,472.42901611328125,335.1777648925781,0.0
2018-07-02 00:25:00,726.870849609375,753.9544067382812,0.0,294.1199951171875,274.31732177734375,1.0,131.94619750976562,323.64984130859375,0.0,433.08404541015625,328.62054443359375,0.0
2018-07-02 00:30:00,814.2890625,738.2108154296875,0.0,271.55999755859375,278.2101135253906,1.0,167.69363403320312,311.1550598144531,0.0,410.4919738769531,321.9495849609375,0.0
2018-07-02 00:35:00,876.3726196289062,722.1341552734375,0.0,282.8399963378906,273.5349426269531,1.0,181.82479858398438,298.9074401855469,0.0,481.2689514160156,315.1930236816406,0.0
2018-07-02 00:40:00,771.232666015625,705.86181640625,0.0,277.44000244140625,273.40386962890625,1.0,135.94680786132812,287.2682800292969,0.0,428.46343994140625,308.4385070800781,0.0
2018-07-02 00:45:00,689.2071533203125,689.2726440429688,0.0,287.2799987792969,272.3305969238281,1.0,149.08819580078125,276.45904541015625,0.0,425.591552734375,301.6811218261719,0.0
2018-07-02 00:50:00,823.0759887695312,672.3030395507812,0.0,276.96002197265625,274.9153747558594,1.0,108.51304626464844,266.6908874511719,0.0,414.991455078125,294.9610290527344,0.0
2018-07-02 00:55:00,603.812744140625,654.8168334960938,0.0,284.1600036621094,273.77056884765625,1.0,169.24771118164062,258.0972900390625,0.0,412.76739501953125,288.2757873535156,0.0
2018-07-02 01:00:00,789.13916015625,637.3125610351562,0.0,277.32000732421875,275.087890625,1.0,211.31500244140625,250.78390502929688,0.0,399.84710693359375,281.6943664550781,0.0
2018-07-02 01:05:00,677.8008422851562,619.731201171875,0.0,275.1600036621094,273.9964294433594,1.0,127.29670715332031,244.73170471191406,0.0,398.6207275390625,275.28277587890625,0.0
2018-07-02 01:10:00,853.4327392578125,601.9063110351562,0.0,284.8800048828125,272.23095703125,1.0,146.06607055664062,239.86737060546875,0.0,428.9012451171875,269.0767822265625,0.0
2018-07-02 01:15:00,658.9375,583.769775390625,0.0,285.1199951171875,274.1733703613281,1.0,143.5128173828125,236.06436157226562,0.0,381.6578369140625,263.1921081542969,0.0
2018-07-02 01:20:00,693.4424438476562,566.3412475585938,0.0,270.1199951171875,275.8080749511719,1.0,168.07882690429688,233.1649932861328,0.0,401.94891357421875,257.6833801269531,0.0
2018-07-02 01:25:00,650.421875,550.74658203125,0.0,274.44000244140625,271.67010498046875,1.0,185.4777374267578,230.96432495117188,0.0,395.55535888671875,252.61062622070312,0.0
2018-07-02 01:30:00,728.5061645507812,538.194580078125,0.0,274.32000732421875,269.6038513183594,1.0,83.29913330078125,229.37733459472656,0.0,409.5009765625,248.0618438720703,0.0
2018-07-02 01:35:00,684.7879638671875,529.8333740234375,0.0,284.3999938964844,268.43841552734375,1.0,79.70376586914062,228.2742462158203,0.0,396.6513977050781,244.06788635253906,0.0
2018-07-02 01:40:00,577.9280395507812,524.9650268554688,0.0,266.0400085449219,271.0169982910156,1.0,173.04891967773438,227.57174682617188,0.0,352.584716796875,240.6092987060547,0.0
2018-07-02 01:45:00,778.05029296875,521.4805297851562,0.0,270.239990234375,267.04718017578125,1.0,181.23248291015625,227.08343505859375,0.0,320.5397033691406,237.6806640625,0.0
2018-07-02 01:50:00,622.9776611328125,519.3115234375,0.0,273.3600158691406,264.95965576171875,1.0,135.86817932128906,226.801513671875,0.0,374.12579345703125,235.2053680419922,0.0
2018-07-02 01:55:00,542.2103881835938,518.2325439453125,0.0,274.9200134277344,264.7596435546875,1.0,117.94126892089844,226.6825408935547,0.0,414.0390930175781,233.17506408691406,0.0
