epoch,train_loss,val_loss,lr,grad_norm,time_sec,best_val,early_cnt,tail_lambda,adj_entropy_mean,adj_max_mean,adj_diag_mean,val_overall_rmse,val_overall_mae,val_overall_r2,val_overall_mape,val_step_1_rmse,val_step_1_mae,val_step_1_r2,val_step_1_mape,val_step_2_rmse,val_step_2_mae,val_step_2_r2,val_step_2_mape,val_step_3_rmse,val_step_3_mae,val_step_3_r2,val_step_3_mape,val_step_4_rmse,val_step_4_mae,val_step_4_r2,val_step_4_mape,val_step_5_rmse,val_step_5_mae,val_step_5_r2,val_step_5_mape,val_step_6_rmse,val_step_6_mae,val_step_6_r2,val_step_6_mape,val_step_7_rmse,val_step_7_mae,val_step_7_r2,val_step_7_mape,val_step_8_rmse,val_step_8_mae,val_step_8_r2,val_step_8_mape,val_step_9_rmse,val_step_9_mae,val_step_9_r2,val_step_9_mape,val_step_10_rmse,val_step_10_mae,val_step_10_r2,val_step_10_mape,val_step_11_rmse,val_step_11_mae,val_step_11_r2,val_step_11_mape,val_step_12_rmse,val_step_12_mae,val_step_12_r2,val_step_12_mape
1,0.08043704832472452,0.04719086511638658,0.001,0.11436907202005386,44.97878861427307,0.04719086511638658,0,1.0,0.39580151438713074,0.866347074508667,0.866347074508667,58.28394216557038,34.77309816872726,0.9561436931458199,0.09929379612464449,46.542973201232776,27.782661394430864,0.9720356172785406,0.0809015403274093,48.519101357860684,29.38965243646144,0.9696097717209772,0.08542300058562845,50.28795833299199,30.589420701851765,0.9673529086853053,0.08887247027611878,52.218916462336,31.854735024916838,0.9647970307551306,0.09236498212749161,54.49544619443646,33.08686175735457,0.9616602140017514,0.09490656208513798,56.49290563421597,34.176222043127645,0.9587975786046025,0.09768830154519442,58.63245778179493,35.4043954559898,0.9556170785978196,0.10127057290834561,60.76206781023676,36.606212518438575,0.9523340145928304,0.1044963747700259,63.06528734880506,37.74535804665822,0.9486512022156766,0.10641469861299703,65.54765525440386,39.11880055273868,0.9445288270625057,0.11039178773933875,67.53339746630193,40.15977526963888,0.9411166074651381,0.11301362897304484,69.73522052676641,41.36461914077611,0.9372138535016914,0.1157855462902769
2,0.04909687591035192,0.04300721592540518,0.001,0.1769685000181198,40.56370687484741,0.04300721592540518,0,1.0,0.37855833768844604,0.8704346418380737,0.8704346418380737,51.707469549393956,31.46260841556599,0.9654823842820913,0.0901845980875922,40.20956064351959,24.154287859755595,0.9791284046172303,0.06965834529117838,42.38278656715535,25.859000681596285,0.9768107085169412,0.07430927362113367,43.71843713127261,26.926262391972532,0.9753256487587355,0.07770043266986705,45.91532092241758,28.334075798515304,0.9727830890422791,0.08134817635282325,47.635342086399376,29.428779425258067,0.9707053822451394,0.08429072631704357,49.98106680814693,30.898222646277418,0.967748794139168,0.08840956532671304,51.74809282131278,31.92138961989447,0.9654276912229994,0.0914542353694466,54.04346590242629,33.32852449574366,0.9622923148431545,0.09533462711718615,56.2218811073859,34.612366106081666,0.9591905945971936,0.0990966371482916,58.530495501368165,35.983910409522416,0.9557699501524969,0.10285444179565684,60.797319568173194,37.29350909255533,0.9522773566386145,0.10687588799837341,63.26741296434104,38.8126166147018,0.9483203427825116,0.11088746402230944
3,0.04338999592767256,0.035283801040332304,0.001,0.13364987075328827,40.26327610015869,0.035283801040332304,0,1.0,0.23535524308681488,0.9495535492897034,0.9495535492897034,43.160383242422256,25.427267876765768,0.9759505690652832,0.07480222842968999,25.40130872967826,17.095132894422886,0.9916706870951016,0.055849382757205454,29.593260266655303,19.076487071478546,0.9886943875851923,0.05983835801262869,32.94872207643659,20.632759382264688,0.9859849827576601,0.06311237743675313,36.10268039902021,22.195512057055286,0.9831731633899338,0.06681139182705056,38.88702397889739,23.576723081077578,0.9804773542156557,0.06977046870876909,41.56715242181098,24.96425842999417,0.977693293033942,0.07302725174483216,44.284620001091554,26.478598561971186,0.9746810593316769,0.07717668596195523,46.60769680115759,27.6648399971093,0.9719547852580073,0.07977837085923085,48.999162458617256,28.924007510171894,0.9690024880792626,0.08279252988096916,51.49690988654613,30.309302262000088,0.9657614497978637,0.08662425880717813,53.708670458050754,31.484763563400517,0.9627570195042636,0.08976153318243597,55.97493831621871,32.72659397569418,0.9595473740161878,0.09308837093060678
4,0.03996538266812156,0.03527573414440519,0.001,0.21816983819007874,40.52855610847473,0.03527573414440519,0,1.0,0.17486053705215454,0.9682396650314331,0.9682396650314331,41.48596614876318,24.728642038138233,0.9777803795062578,0.0743082695023277,24.285974058535363,16.45303576670796,0.9923860846339626,0.05479707991309787,28.56990707457924,18.469524575914672,0.9894627782188252,0.05876989937326359,31.950346238729338,20.115944882944657,0.9868214501395889,0.06246575952318924,35.040961377042045,21.674708511996666,0.9841483085623619,0.0659828465062176,37.702105139528086,23.110338845071766,0.9816489694080558,0.07006187817890691,40.22132719997521,24.430139398956758,0.9791143638231273,0.07320903593706975,42.60065810697843,25.66848092791655,0.9765699992371498,0.07589132949379497,44.88535469057481,26.908186068008526,0.9739892539837146,0.07900410538307218,47.137813426175164,28.23691406703311,0.9713127849871123,0.08318954227660354,49.209325520127805,29.361176921610504,0.9687357616981643,0.08603103494696304,51.33336721384951,30.581297221356774,0.9659783688552208,0.089605456162652,53.39643000742146,31.735668709458864,0.963188466016445,0.09269557648324461
5,0.03809144525993161,0.033776841130970146,0.001,0.08699283003807068,40.553629636764526,0.033776841130970146,0,1.0,0.19667473435401917,0.9631578922271729,0.9631578922271729,41.556934218388044,23.790197294450763,0.977704294387813,0.06629697348684067,23.605809191236244,15.086208347656996,0.9928065906323151,0.04497300671628846,28.353882966350707,17.382724806150094,0.9896215248414757,0.050237659431760257,32.01243146047467,19.133485130740997,0.9867701838320565,0.05417534876820002,35.09828600695641,20.763182674579024,0.9840964015604486,0.058586959890019684,37.93230842893333,22.24508782912805,0.981424188082599,0.061883790983650114,40.56690669244374,23.713745678145195,0.9787539254748481,0.06571368095048964,42.91603101599004,24.953348201765895,0.9762218103158339,0.06895861148979329,45.27412463564997,26.243528724003866,0.9735367237875646,0.07220202213835436,47.45566477522177,27.3839243883769,0.970924603538788,0.07479095802312244,49.312272946076554,28.429478508956226,0.9686048133667177,0.07800032183457546,51.167312977186626,29.49067049924374,0.966198120601104,0.08135250263239886,53.18120458173193,30.658714326740693,0.9634846210540652,0.08469323541694546
6,0.03789652337706307,0.034869320442890886,0.001,0.09120918065309525,40.60631728172302,0.033776841130970146,1,1.0,0.2126128077507019,0.9589219093322754,0.9589219093322754,42.715699176971114,24.006304882026694,0.9764435816568714,0.07018038461746935,22.680343992096155,14.941680081753258,0.9933595690380879,0.04784240587104936,27.512962546038448,17.14825575249092,0.9902280062801798,0.05308313668004752,31.386314170503486,18.746398131269068,0.9872826354261015,0.05602848573590179,34.8576039302711,20.385134431651153,0.9843137675637348,0.060038165037356366,37.96805594988545,21.937154680271465,0.9813891597835309,0.06414471247193579,40.956045306496,23.45489633441357,0.9783443639611937,0.06775675077140435,43.744180659493836,24.94123193705145,0.9752952616160177,0.07195570763911595,46.430749856885406,26.428831532671094,0.9721673293334271,0.0762321959395906,49.089147569353365,27.909776478772482,0.9688885320180552,0.08024210326980964,51.639841423981935,29.303004802887937,0.9655711253668742,0.08420120462452742,54.19556829541869,30.723840052861565,0.9620787036358424,0.08826600222323394,56.76661701665822,32.15739158197393,0.9583950026610419,0.09237881394345952
7,0.03830257000447047,0.03228072502783367,0.001,0.09553679823875427,40.565996408462524,0.03228072502783367,0,1.0,0.21910709142684937,0.9574649333953857,0.9574649333953857,40.2873419724882,22.998574434596964,0.979045782391339,0.06603336025297325,22.35093431360941,14.423597239050679,0.9935510597095909,0.04427458120911322,26.890698836535524,16.58490650831075,0.9906650360965502,0.04947648194330785,30.43003377115565,18.29692753853467,0.9880457769488221,0.05360063590413987,33.578626847681704,19.87683163326156,0.9854437519145302,0.05751599056779325,36.34116701238971,21.352650870099747,0.9829498973536244,0.061320426934504166,38.91838442943368,22.743425656401342,0.9804455987952142,0.06495426636058553,41.420356929688886,24.082165556367787,0.97785032489938,0.06846639009699045,43.720006127160744,25.340032950894077,0.9753223435495817,0.07193560799168883,46.096435107167395,26.60495464010585,0.9725663115134975,0.07532425702344323,48.281053026525726,27.770782385706465,0.9699041582477624,0.07859510215675382,50.2956801877464,28.883268827213524,0.9673399385232203,0.08190829094185659,52.46815306341977,30.025097287547677,0.964457250115016,0.08503288415310316
8,0.03756701347259123,0.032167119721840755,0.001,0.06698306649923325,40.57746434211731,0.032167119721840755,0,1.0,0.22857597470283508,0.955045223236084,0.955045223236084,41.099651488575375,23.60760289079702,0.9781922681615319,0.0684809055809764,22.929181021704526,14.691960688790056,0.9932130589432823,0.04467466515093841,27.682989973276406,17.04007039944971,0.9901068531383547,0.05055587942352435,31.247659736451617,18.784852782860643,0.9873947495211693,0.054927260144716855,34.56049982229254,20.594018478509632,0.984580026987072,0.05993928147178777,37.30088054096979,22.032568565623986,0.9820374732893334,0.06366796525451726,40.079020299537966,23.65325483847481,0.9792618931287711,0.06849061492073606,42.38591909908277,24.8300684897754,0.9768056131692293,0.07147790806613533,44.796748994782014,26.190768082294714,0.9740918453734495,0.07551342283132416,46.8729362857146,27.226614796960263,0.9716342779843863,0.0782730391603421,48.92398995029892,28.301880653448872,0.9690972759419086,0.0814064968751564,51.07979914973317,29.50968600182714,0.966313647563703,0.08515918132496178,52.97851355869061,30.437252317163136,0.963762434808248,0.08769001546758186
9,0.036125359915923784,0.03323368091374782,0.001,0.10542532801628113,40.54977893829346,0.032167119721840755,1,1.0,0.21844294667243958,0.9576928615570068,0.9576928615570068,40.49186270964694,23.8852118992811,0.9788324920731615,0.07134275812992465,23.307497137436666,15.532868109200457,0.992987251393425,0.04929024448250863,27.933343673022215,17.914560301447555,0.9899271048204538,0.05552966807000204,31.17313150619182,19.4127728279291,0.9874548069263647,0.05876443948949156,34.19841161893983,20.956464936170754,0.9849014425879042,0.06284473446437994,36.990873757837974,22.567239726322555,0.9823348048901623,0.06764340796025045,39.39936499805616,23.819925614214302,0.9799592782194124,0.07095496076364718,41.747876651835185,25.097604900750238,0.9774986554668283,0.07465832967625227,43.98915906922525,26.289499763896785,0.9750175627567372,0.07814967944078559,45.91765512421829,27.15766466979549,0.9727786959801927,0.07995312328725629,48.06549854819724,28.352684178869517,0.9701722887690514,0.08367402225327618,49.91184608304561,29.202862016365785,0.9678365303047675,0.08570209832185122,51.98121722843502,30.320031218408456,0.9651139047808828,0.08895282422782212
10,0.035078778790264595,0.032129648889373676,0.001,0.09306216984987259,40.586602210998535,0.032129648889373676,0,1.0,0.22035688161849976,0.9572951793670654,0.9572951793670654,39.36612507909797,22.593673826915357,0.9799931113147567,0.06711673455841241,24.090633285966938,15.690866382917138,0.9925080749342777,0.05019626458370339,28.071101683373236,17.48969181565501,0.9898275074603224,0.05420805321963059,30.957835530956018,18.79088206888696,0.9876274942706689,0.05726778605110492,33.52997404105414,19.872079899579187,0.9854859030877523,0.05915462141042643,36.03968231972379,21.281264466389402,0.9832316176912701,0.06330372679721903,38.14325371160687,22.282459862979554,0.9812167651953643,0.06561356723674693,40.2889377478092,23.450893241731578,0.9790438585973243,0.06917890951416528,42.31876191108333,24.394280837348237,0.9768788520680349,0.07138438559437052,44.359697460416065,25.52820162313083,0.9745945627825223,0.07503697235259155,46.30453568881408,26.49762465944924,0.9723178323292534,0.07761496982659853,48.325489948816426,27.43361281463242,0.9698485530938226,0.07991279034180672,50.30348271540664,28.413653263088086,0.9673295151339701,0.08253247191607757
