ds,Commercial_5min_true,Commercial_5min_pred,Commercial_5min_mask,Office_5min_true,Office_5min_pred,Office_5min_mask,Public_5min_true,Public_5min_pred,Public_5min_mask,Residential_5min_true,Residential_5min_pred,Residential_5min_mask
2018-07-02 00:00:00,946.0445556640625,856.2635498046875,0.0,282.6000061035156,274.8429870605469,1.0,123.25517272949219,533.4586791992188,0.0,465.25457763671875,368.393310546875,0.0
2018-07-02 00:05:00,987.1817626953125,850.9024658203125,0.0,287.760009765625,275.82244873046875,1.0,173.02154541015625,528.1429443359375,0.0,484.45989990234375,366.4951477050781,0.0
2018-07-02 00:10:00,886.0927124023438,845.5660400390625,0.0,275.2799987792969,278.6790771484375,1.0,177.16236877441406,522.583251953125,0.0,503.3631896972656,364.46746826171875,0.0
2018-07-02 00:15:00,804.7570190429688,840.2149658203125,0.0,285.1199951171875,276.44281005859375,1.0,155.00128173828125,516.7572021484375,0.0,475.12261962890625,362.4410095214844,0.0
2018-07-02 00:20:00,807.8306274414062,834.669677734375,0.0,289.8000183105469,278.0316162109375,1.0,168.41079711914062,510.7857666015625,0.0,472.42901611328125,360.3371887207031,0.0
2018-07-02 00:25:00,726.870849609375,828.944580078125,0.0,294.1199951171875,281.17987060546875,1.0,131.94619750976562,504.64569091796875,0.0,433.08404541015625,358.173828125,0.0
2018-07-02 00:30:00,814.2890625,823.227783203125,0.0,271.55999755859375,284.8956298828125,1.0,167.69363403320312,498.3228759765625,0.0,410.4919738769531,355.93109130859375,0.0
2018-07-02 00:35:00,876.3726196289062,817.5296630859375,0.0,282.8399963378906,279.88006591796875,1.0,181.82479858398438,491.6435852050781,0.0,481.2689514160156,353.6407775878906,0.0
2018-07-02 00:40:00,771.232666015625,811.7769775390625,0.0,277.44000244140625,280.0373840332031,1.0,135.94680786132812,484.8795166015625,0.0,428.46343994140625,351.2861022949219,0.0
2018-07-02 00:45:00,689.2071533203125,806.0130004882812,0.0,287.2799987792969,279.1842346191406,1.0,149.08819580078125,477.87860107421875,0.0,425.591552734375,348.87237548828125,0.0
2018-07-02 00:50:00,823.0759887695312,800.1535034179688,0.0,276.96002197265625,282.0653991699219,1.0,108.51304626464844,470.6883544921875,0.0,414.991455078125,346.349365234375,0.0
2018-07-02 00:55:00,603.812744140625,793.99267578125,0.0,284.1600036621094,280.97802734375,1.0,169.24771118164062,463.21337890625,0.0,412.76739501953125,343.72772216796875,0.0
2018-07-02 01:00:00,789.13916015625,787.451416015625,0.0,277.32000732421875,282.4123840332031,1.0,211.31500244140625,455.48431396484375,0.0,399.84710693359375,340.9913635253906,0.0
2018-07-02 01:05:00,677.8008422851562,780.4619140625,0.0,275.1600036621094,281.2572021484375,1.0,127.29670715332031,447.3619384765625,0.0,398.6207275390625,338.0990905761719,0.0
2018-07-02 01:10:00,853.4327392578125,773.0087890625,0.0,284.8800048828125,279.58154296875,1.0,146.06607055664062,438.9021301269531,0.0,428.9012451171875,335.08367919921875,0.0
2018-07-02 01:15:00,658.9375,765.114990234375,0.0,285.1199951171875,281.8554382324219,1.0,143.5128173828125,430.1659851074219,0.0,381.6578369140625,331.9010009765625,0.0
2018-07-02 01:20:00,693.4424438476562,756.993408203125,0.0,270.1199951171875,283.6895446777344,1.0,168.07882690429688,421.10186767578125,0.0,401.94891357421875,328.586669921875,0.0
2018-07-02 01:25:00,650.421875,748.7340698242188,0.0,274.44000244140625,279.5729064941406,1.0,185.4777374267578,411.61444091796875,0.0,395.55535888671875,325.076416015625,0.0
2018-07-02 01:30:00,728.5061645507812,740.2392578125,0.0,274.32000732421875,277.91009521484375,1.0,83.29913330078125,401.8291015625,0.0,409.5009765625,321.3644104003906,0.0
2018-07-02 01:35:00,684.7879638671875,731.426513671875,0.0,284.3999938964844,277.1284484863281,1.0,79.70376586914062,391.7161560058594,0.0,396.6513977050781,317.4454345703125,0.0
2018-07-02 01:40:00,577.9280395507812,722.1481323242188,0.0,266.0400085449219,280.048583984375,1.0,173.04891967773438,381.30877685546875,0.0,352.584716796875,313.22259521484375,0.0
2018-07-02 01:45:00,778.05029296875,712.4109497070312,0.0,270.239990234375,276.0312194824219,1.0,181.23248291015625,370.4616394042969,0.0,320.5397033691406,308.8775634765625,0.0
2018-07-02 01:50:00,622.9776611328125,702.193359375,0.0,273.3600158691406,274.26434326171875,1.0,135.86817932128906,359.39117431640625,0.0,374.12579345703125,304.1960754394531,0.0
2018-07-02 01:55:00,542.2103881835938,691.4647216796875,0.0,274.9200134277344,274.4561462402344,1.0,117.94126892089844,348.1656494140625,0.0,414.0390930175781,299.31439208984375,0.0
2018-07-02 02:00:00,605.321533203125,680.3504638671875,0.0,279.4800109863281,275.1991882324219,1.0,83.24461364746094,336.79144287109375,0.0,370.10272216796875,293.849609375,0.0
2018-07-02 02:05:00,687.5369873046875,668.8317260742188,0.0,260.4000244140625,277.0907897949219,1.0,151.0718231201172,325.4564208984375,0.0,319.3816223144531,288.2897644042969,0.0
2018-07-02 02:10:00,693.34521484375,657.0082397460938,0.0,272.0400085449219,272.013916015625,1.0,135.79571533203125,314.149658203125,0.0,385.5162658691406,282.5909118652344,0.0
2018-07-02 02:15:00,718.052734375,645.00439453125,0.0,271.55999755859375,271.9123840332031,1.0,98.16244506835938,303.2747497558594,0.0,356.27008056640625,276.8292541503906,0.0
2018-07-02 02:20:00,631.6900634765625,632.935791015625,0.0,271.20001220703125,272.11761474609375,1.0,109.8895263671875,292.8094787597656,0.0,368.6830749511719,271.3395690917969,0.0
